maintenance_id,workorder_id,asset_id,completion_date,downtime_hours,maintenance_cost_eur
5374,5374,293,2022-03-05,38.17,1906
5375,5375,253,2022-02-15,2.23,4411
5376,5376,313,2022-02-24,11.48,4486
5377,5377,75,2023-06-19,12.35,3352
5378,5378,340,2023-02-19,18.87,2515
5379,5379,158,2023-01-29,8.98,3741
5380,5380,229,2022-01-21,44.08,468
5381,5381,305,2023-09-20,4.42,2498
5382,5382,369,2023-04-07,43.28,2014
5383,5383,179,2023-09-13,4.31,204
5384,5384,154,2023-11-04,47.83,2671
5385,5385,209,2022-03-19,47.16,4635
5386,5386,38,2023-11-16,46.8,4634
5387,5387,350,2022-10-30,43.06,4648
5388,5388,380,2023-03-19,20.25,3275
5389,5389,344,2023-08-16,25.63,936
5390,5390,455,2023-07-07,40.82,3008
5391,5391,456,2023-09-25,47.42,544
5392,5392,101,2022-09-23,35.24,1018
5393,5393,330,2023-10-01,17.07,4129
5394,5394,421,2023-11-23,2.96,4200
5395,5395,126,2022-09-29,16.96,4963
5396,5396,167,2023-06-24,36.9,272
5397,5397,67,2023-04-11,3.39,4491
5398,5398,262,2022-03-22,32.13,3850
5399,5399,450,2023-01-02,47.4,3814
5400,5400,491,2022-11-29,24.96,4484
5401,5401,432,2023-09-26,25.79,704
5402,5402,35,2023-09-19,22.84,3156
5403,5403,95,2022-11-06,10.27,1112
5404,5404,119,2023-03-11,47.55,4579
5405,5405,307,2022-04-07,24.07,1345
5406,5406,131,2023-04-14,22.87,4722
5407,5407,241,2023-06-09,28.3,1873
5408,5408,17,2023-04-11,44.23,3225
5409,5409,220,2022-06-24,15.6,2707
5410,5410,480,2023-11-20,6.67,1971
5411,5411,53,2022-03-08,3.07,1917
5412,5412,495,2022-01-19,25.7,2466
5413,5413,357,2023-01-24,47.56,4664
5414,5414,279,2022-03-15,14.58,3888
5415,5415,45,2022-08-27,32.38,1772
5416,5416,60,2022-09-25,31.09,4171
5417,5417,6,2022-02-03,41.33,3830
5418,5418,375,2023-05-29,45.75,3663
5419,5419,369,2022-09-10,28.36,4043
5420,5420,349,2022-08-19,41.62,3701
5421,5421,418,2023-10-03,24.04,4324
5422,5422,182,2022-06-19,5.08,4969
5423,5423,131,2023-10-02,33.91,471
5424,5424,30,2023-07-06,36.96,4450
5425,5425,208,2023-09-22,27.95,1675
5426,5426,495,2023-02-11,39.44,3861
5427,5427,218,2023-04-16,18.1,2850
5428,5428,217,2023-03-23,11.47,3109
5429,5429,132,2023-10-12,19.05,4863
5430,5430,226,2022-04-24,1.34,3256
5431,5431,420,2022-06-06,5.43,2829
5432,5432,74,2022-05-18,2.48,590
5433,5433,445,2023-07-29,21.3,832
5434,5434,111,2022-11-05,7.74,972
5435,5435,338,2023-05-08,3.94,3947
5436,5436,98,2023-02-07,5.82,4854
5437,5437,309,2022-11-08,10.44,595
5438,5438,472,2022-04-12,31.03,4076
5439,5439,240,2023-03-14,46.27,2050
5440,5440,403,2023-04-23,23.64,4303
5441,5441,396,2022-04-14,2.28,2813
5442,5442,480,2022-07-21,7.25,3178
5443,5443,333,2023-08-08,37.3,2526
5444,5444,384,2022-07-06,41.36,4595
5445,5445,415,2022-12-21,6.54,4051
5446,5446,406,2023-02-04,30.07,4424
5447,5447,303,2023-01-19,24.77,3255
5448,5448,30,2023-03-26,22.52,3093
5449,5449,332,2022-08-29,14.26,3886
5450,5450,124,2023-09-08,29.66,4027
5451,5451,475,2023-03-24,18.18,2553
5452,5452,137,2023-08-12,15.24,2675
5453,5453,18,2022-04-29,5.59,446
5454,5454,379,2022-08-31,46.61,3279
5455,5455,446,2023-09-29,14.77,3831
5456,5456,421,2023-01-19,47.37,3248
5457,5457,437,2022-06-29,6.11,2460
5458,5458,404,2023-11-03,27.59,3964
5459,5459,287,2022-02-23,9.12,358
5460,5460,493,2023-11-21,32.92,3626
5461,5461,393,2022-09-02,46.55,3842
5462,5462,147,2022-04-25,9.75,1831
5463,5463,13,2023-01-17,2.68,3147
5464,5464,180,2023-10-13,22.99,762
5465,5465,190,2023-01-08,41.58,2222
5466,5466,249,2022-09-10,2.69,4000
5467,5467,141,2022-11-12,5.54,3565
5468,5468,318,2023-05-21,42.17,4294
5469,5469,204,2023-06-10,34.41,3747
5470,5470,157,2022-08-24,39.03,2797
5471,5471,96,2023-05-25,30.62,614
5472,5472,351,2022-10-14,35.69,2520
5473,5473,185,2022-03-09,9.52,1250
5474,5474,470,2023-01-20,45.17,3515
5475,5475,163,2023-07-25,14.71,1362
5476,5476,351,2022-02-04,42.9,2306
5477,5477,393,2022-09-05,41.22,1533
5478,5478,364,2023-08-24,43.07,3100
5479,5479,322,2022-11-21,19.6,1714
5480,5480,324,2022-09-16,15.01,539
5481,5481,400,2022-03-02,3.63,3351
5482,5482,44,2023-01-18,34.83,436
5483,5483,339,2023-09-02,34.9,931
5484,5484,73,2023-11-24,32.12,3140
5485,5485,92,2023-03-29,41.93,3841
5486,5486,79,2022-06-06,41.31,647
5487,5487,16,2023-11-11,20.72,4694
5488,5488,37,2022-09-09,42.22,2293
5489,5489,284,2022-08-21,39.36,1196
5490,5490,444,2023-03-05,1.31,2037
5491,5491,456,2022-08-16,5.29,1301
5492,5492,301,2023-01-01,32.04,3882
5493,5493,35,2022-12-26,2.85,2702
5494,5494,239,2022-08-19,27.68,2945
5495,5495,138,2023-02-27,28.85,844
5496,5496,139,2023-06-26,18.4,3156
5497,5497,129,2022-03-22,9.28,4384
5498,5498,28,2023-03-12,32.85,2879
5499,5499,339,2022-08-08,15.19,4415
5500,5500,303,2022-12-06,29.59,4787
5501,5501,83,2023-04-03,45.06,2283
5502,5502,130,2023-02-25,2.66,4102
5503,5503,187,2023-02-16,37.53,3881
5504,5504,206,2022-06-22,46.22,1877
5505,5505,462,2023-05-21,45.91,1320
5506,5506,229,2022-11-24,13.22,497
5507,5507,433,2022-06-29,6.74,2107
5508,5508,287,2022-06-09,22.27,1107
5509,5509,263,2023-05-22,26.83,4216
5510,5510,109,2023-04-08,25.82,1817
5511,5511,323,2023-02-25,46.02,1233
5512,5512,184,2022-08-20,20.31,3377
5513,5513,99,2022-10-08,30.58,4840
5514,5514,453,2023-08-26,9.81,3358
5515,5515,272,2022-06-30,44.15,343
5516,5516,188,2023-11-20,29.04,1408
5517,5517,70,2023-08-28,5.91,4900
5518,5518,274,2023-01-19,14.75,1313
5519,5519,452,2023-09-23,32.24,577
5520,5520,153,2023-02-10,11.04,4762
5521,5521,417,2022-03-15,4.85,1229
5522,5522,228,2023-02-06,11.41,1065
5523,5523,468,2022-07-11,36.72,4135
5524,5524,139,2023-11-08,34.3,3505
5525,5525,138,2022-01-26,40.58,2857
5526,5526,183,2022-02-21,42.69,918
5527,5527,286,2022-03-16,40.84,812
5528,5528,147,2022-08-19,22.34,721
5529,5529,99,2023-09-14,18.86,1203
5530,5530,175,2023-04-19,6.19,4188
5531,5531,63,2023-12-03,47.68,2765
5532,5532,292,2023-06-03,41.09,4900
5533,5533,476,2023-07-07,24.77,4449
5534,5534,442,2022-04-14,13.05,4940
5535,5535,27,2022-03-16,2.26,268
5536,5536,478,2022-08-13,25.41,2681
5537,5537,133,2023-04-13,36.07,2079
5538,5538,95,2023-03-03,8.42,4360
5539,5539,138,2023-04-25,45.8,265
5540,5540,190,2023-08-11,19.64,214
5541,5541,433,2022-12-10,18.03,3885
5542,5542,380,2022-12-11,18.37,1542
5543,5543,385,2023-11-17,33.68,3159
5544,5544,418,2023-06-15,14.69,4064
5545,5545,70,2023-02-09,46.59,1670
5546,5546,178,2023-09-20,7.12,3724
5547,5547,353,2022-06-07,41.8,3767
5548,5548,446,2022-11-13,1.03,2246
5549,5549,282,2022-02-11,13.37,2879
5550,5550,362,2022-05-11,37.67,2969
5551,5551,383,2022-07-15,38.23,3048
5552,5552,299,2023-08-16,7.43,3139
5553,5553,24,2023-04-12,6.54,1957
5554,5554,260,2023-08-17,6.72,1915
5555,5555,218,2023-05-07,16.23,2954
5556,5556,414,2023-07-01,28.55,2854
5557,5557,57,2023-07-18,26.56,3432
5558,5558,152,2023-11-28,31.58,219
5559,5559,331,2023-04-22,38.44,4855
5560,5560,376,2023-11-01,32.0,2086
5561,5561,30,2022-07-03,23.15,3586
5562,5562,312,2023-12-01,45.05,3449
5563,5563,178,2023-06-27,34.44,2934
5564,5564,295,2023-07-13,23.99,3063
5565,5565,57,2023-10-31,10.64,1764
5566,5566,115,2023-02-24,6.54,4646
5567,5567,2,2023-10-02,30.29,4552
5568,5568,195,2022-11-05,6.1,4755
5569,5569,260,2022-05-08,19.95,1891
5570,5570,456,2023-06-18,18.77,4454
5571,5571,165,2022-07-25,14.14,4319
5572,5572,299,2023-10-14,23.56,4736
5573,5573,381,2023-02-14,17.68,4544
5574,5574,245,2023-07-31,9.15,900
5575,5575,489,2022-05-23,31.23,1977
5576,5576,306,2022-12-21,29.61,369
5577,5577,486,2023-06-04,35.44,3669
5578,5578,162,2023-10-23,12.11,4979
5579,5579,143,2023-04-12,37.63,1331
5580,5580,481,2023-11-06,45.96,828
5581,5581,80,2022-06-04,35.7,1177
5582,5582,339,2023-02-11,8.36,1597
5583,5583,404,2023-10-21,27.18,3017
5584,5584,97,2022-02-07,41.19,3665
5585,5585,21,2022-01-22,26.21,1566
5586,5586,442,2022-11-12,25.03,628
5587,5587,446,2023-10-28,19.15,3961
5588,5588,164,2023-11-01,47.47,2125
5589,5589,255,2022-11-07,42.48,1659
5590,5590,321,2022-12-03,20.95,4092
5591,5591,356,2022-08-27,38.35,4096
5592,5592,409,2023-01-13,15.12,4679
5593,5593,103,2022-03-04,26.91,3725
5594,5594,125,2023-08-26,40.17,2319
5595,5595,471,2023-05-03,18.01,4037
5596,5596,326,2023-07-23,21.19,3639
5597,5597,245,2023-04-17,1.93,3014
5598,5598,353,2022-02-25,37.24,2168
5599,5599,120,2023-02-06,5.15,2725
5600,5600,82,2023-05-30,15.23,2483
5601,5601,362,2023-04-25,37.1,4622
5602,5602,358,2023-05-01,41.16,3766
5603,5603,338,2022-04-06,37.51,2933
5604,5604,450,2023-06-04,6.82,1898
5605,5605,1,2022-08-21,14.59,1687
5606,5606,8,2023-07-20,29.99,3298
5607,5607,133,2022-05-08,31.9,966
5608,5608,286,2022-12-02,13.16,1088
5609,5609,380,2023-02-10,15.34,2321
5610,5610,487,2022-12-06,26.24,3352
5611,5611,253,2023-10-25,10.59,4690
5612,5612,30,2022-04-10,9.33,2919
5613,5613,312,2023-04-23,17.1,3673
5614,5614,435,2023-07-04,7.61,4958
5615,5615,309,2022-04-06,28.87,2300
5616,5616,5,2023-02-04,29.75,3821
5617,5617,366,2022-01-28,47.49,662
5618,5618,223,2022-06-16,24.04,1704
5619,5619,22,2023-06-14,18.79,252
5620,5620,254,2023-02-07,32.69,674
5621,5621,302,2022-03-03,18.82,3139
5622,5622,143,2023-01-05,23.58,518
5623,5623,470,2022-06-27,1.96,1302
5624,5624,266,2022-11-22,9.34,4467
5625,5625,157,2022-06-01,35.92,2892
5626,5626,190,2022-02-10,15.04,1504
5627,5627,161,2023-06-05,8.01,771
5628,5628,433,2022-04-29,10.5,4242
5629,5629,194,2023-07-16,4.24,3096
5630,5630,389,2022-09-08,30.96,3724
5631,5631,426,2023-07-04,37.76,3990
5632,5632,152,2022-02-04,24.06,4418
5633,5633,351,2023-09-09,32.31,1480
5634,5634,232,2022-01-14,19.36,532
5635,5635,122,2022-10-04,10.49,4740
5636,5636,303,2023-08-28,47.04,1148
5637,5637,33,2023-03-03,33.83,2824
5638,5638,252,2023-09-07,46.36,4780
5639,5639,318,2023-10-20,3.09,2746
5640,5640,277,2023-09-06,33.81,4524
5641,5641,457,2023-10-22,43.5,755
5642,5642,373,2022-03-05,15.6,795
5643,5643,420,2022-12-31,7.19,3237
5644,5644,122,2023-08-13,19.98,1540
5645,5645,244,2022-10-18,8.39,2349
5646,5646,69,2022-08-12,14.53,4303
5647,5647,197,2023-07-29,26.01,1338
5648,5648,28,2023-11-27,22.37,3507
5649,5649,22,2023-04-25,47.2,1467
5650,5650,462,2022-12-10,9.23,2868
5651,5651,381,2023-09-26,24.63,3532
5652,5652,298,2022-02-13,7.54,3131
5653,5653,481,2022-04-20,43.18,3035
5654,5654,428,2022-08-15,34.98,832
5655,5655,79,2023-03-31,10.14,899
5656,5656,294,2023-11-10,3.42,4349
5657,5657,425,2023-03-16,21.86,2927
5658,5658,483,2023-07-21,1.94,2460
5659,5659,231,2023-06-07,35.09,4229
5660,5660,75,2022-07-30,33.98,1503
5661,5661,19,2023-01-23,19.96,217
5662,5662,148,2022-01-29,31.32,2463
5663,5663,145,2023-11-07,26.66,4202
5664,5664,319,2022-11-22,26.01,4436
5665,5665,68,2023-05-12,40.55,3451
5666,5666,90,2022-06-13,42.65,4768
5667,5667,168,2022-06-16,12.84,1567
5668,5668,107,2022-12-11,35.41,961
5669,5669,172,2022-06-10,23.66,4788
5670,5670,396,2023-01-17,12.02,3989
5671,5671,325,2022-11-11,38.89,696
5672,5672,56,2023-10-05,46.28,503
5673,5673,222,2022-01-07,13.24,4017
5674,5674,27,2022-09-23,34.45,3032
5675,5675,478,2022-10-30,38.89,4672
5676,5676,17,2022-02-15,13.45,1238
5677,5677,463,2022-03-13,5.81,1848
5678,5678,422,2022-11-25,47.21,4494
5679,5679,250,2023-11-08,36.82,2733
5680,5680,444,2022-11-27,21.46,1219
5681,5681,484,2023-05-02,30.04,4953
5682,5682,227,2022-11-26,8.28,1029
5683,5683,226,2023-05-25,47.95,3425
5684,5684,187,2022-08-26,9.48,718
5685,5685,296,2022-09-14,38.9,3928
5686,5686,346,2023-08-31,39.41,276
5687,5687,308,2023-12-03,26.64,2333
5688,5688,96,2023-02-03,47.46,1620
5689,5689,415,2023-09-13,25.15,3647
5690,5690,468,2023-05-07,24.68,4112
5691,5691,385,2022-04-01,37.87,742
5692,5692,477,2022-10-24,39.0,2665
5693,5693,134,2022-12-26,32.49,1170
5694,5694,77,2022-12-09,4.46,3730
5695,5695,482,2022-08-03,23.36,4262
5696,5696,78,2022-01-17,13.57,3074
5697,5697,390,2023-08-13,11.23,2304
5698,5698,335,2022-01-07,42.2,962
5699,5699,285,2022-03-21,15.17,3105
5700,5700,95,2023-07-02,19.15,2884
5701,5701,277,2022-03-25,17.27,1949
5702,5702,211,2022-06-17,27.57,2235
5703,5703,372,2023-06-19,42.06,4936
5704,5704,148,2023-05-31,25.42,3356
5705,5705,249,2022-09-11,46.34,4005
5706,5706,312,2023-06-26,40.05,4288
5707,5707,370,2022-11-22,16.72,3386
5708,5708,420,2023-07-27,23.53,3576
5709,5709,267,2022-05-16,33.22,1214
5710,5710,470,2022-07-29,10.19,1555
5711,5711,415,2022-10-25,27.7,614
5712,5712,171,2023-02-13,10.92,1578
5713,5713,341,2023-10-15,5.1,3411
5714,5714,427,2022-08-29,17.9,1985
5715,5715,47,2023-06-20,47.88,1635
5716,5716,33,2023-01-15,9.4,4528
5717,5717,247,2023-12-01,11.17,3347
5718,5718,218,2023-06-02,2.32,1777
5719,5719,161,2023-09-12,40.72,3302
5720,5720,145,2023-10-01,21.18,3713
5721,5721,190,2023-05-19,37.33,3495
5722,5722,232,2022-12-17,16.25,321
5723,5723,157,2023-01-18,9.51,249
5724,5724,425,2022-01-08,25.27,1427
5725,5725,38,2023-06-08,14.36,1238
5726,5726,285,2023-10-08,10.65,3090
5727,5727,388,2022-07-19,36.17,2643
5728,5728,410,2023-06-21,12.87,1112
5729,5729,258,2022-06-25,43.45,3900
5730,5730,13,2023-04-06,2.96,635
5731,5731,418,2023-03-19,20.49,1241
5732,5732,474,2023-02-05,46.08,4548
5733,5733,495,2022-04-01,41.92,3684
5734,5734,242,2023-03-23,19.57,810
5735,5735,206,2022-07-21,25.96,420
5736,5736,96,2023-09-11,2.76,2589
5737,5737,353,2023-05-10,3.5,4067
5738,5738,416,2022-01-20,32.04,4509
5739,5739,98,2023-07-09,26.5,2115
5740,5740,333,2023-07-26,43.49,1437
5741,5741,329,2023-11-19,27.97,892
5742,5742,333,2023-11-05,25.79,3271
5743,5743,149,2023-02-23,33.11,3892
5744,5744,226,2022-02-14,19.21,2829
5745,5745,63,2023-04-21,23.41,2714
5746,5746,45,2022-02-25,13.07,2416
5747,5747,81,2023-08-08,22.32,1515
5748,5748,119,2023-01-01,43.33,3383
5749,5749,13,2022-10-08,18.85,391
5750,5750,418,2022-01-17,20.39,3385
5751,5751,7,2022-10-16,22.2,4411
5752,5752,446,2023-09-13,29.74,1838
5753,5753,405,2022-01-08,16.86,3275
5754,5754,32,2022-11-11,29.67,532
5755,5755,231,2022-08-17,8.23,3200
5756,5756,425,2023-11-22,22.59,4497
5757,5757,337,2022-10-31,30.31,4407
5758,5758,413,2022-11-17,37.27,4256
5759,5759,107,2022-09-04,27.86,280
5760,5760,140,2022-12-28,17.09,3724
5761,5761,219,2022-09-07,41.15,2039
5762,5762,86,2022-07-24,3.49,983
5763,5763,124,2022-09-21,32.31,3944
5764,5764,214,2023-03-30,36.31,899
5765,5765,497,2022-09-28,2.73,1196
5766,5766,177,2022-09-09,9.04,1888
5767,5767,391,2022-12-18,30.4,424
5768,5768,51,2022-07-11,10.63,1750
5769,5769,120,2022-11-17,29.32,508
5770,5770,422,2023-11-07,27.07,4271
5771,5771,106,2022-03-30,41.78,4482
5772,5772,211,2023-01-14,36.4,1178
5773,5773,173,2023-03-26,25.42,1458
5774,5774,419,2023-06-15,17.83,2464
5775,5775,220,2022-05-07,42.05,3922
5776,5776,87,2023-11-13,10.28,4161
5777,5777,46,2022-06-13,14.55,2535
5778,5778,437,2023-08-09,25.82,3602
5779,5779,265,2022-07-31,25.89,4125
5780,5780,297,2022-09-07,32.35,1926
5781,5781,387,2023-10-02,46.53,2547
5782,5782,136,2023-06-28,23.26,1555
5783,5783,88,2022-01-16,27.74,2579
5784,5784,75,2023-06-09,34.23,419
5785,5785,110,2023-06-14,6.89,4392
5786,5786,356,2022-06-08,30.17,3146
5787,5787,274,2023-05-24,45.82,749
5788,5788,371,2022-06-16,29.34,3525
5789,5789,499,2022-12-25,11.24,4302
5790,5790,97,2023-04-26,46.71,2005
5791,5791,352,2022-12-01,3.84,3975
5792,5792,163,2022-06-17,25.77,337
5793,5793,350,2022-04-30,36.72,320
5794,5794,356,2022-01-03,4.38,3618
5795,5795,400,2022-11-22,34.52,453
5796,5796,71,2023-09-10,39.28,1076
5797,5797,29,2022-04-21,25.85,4174
5798,5798,297,2022-04-06,38.82,3898
5799,5799,376,2022-08-19,31.75,2926
5800,5800,130,2023-09-12,44.65,1681
5801,5801,46,2023-02-10,23.6,2811
5802,5802,371,2023-07-17,34.64,3074
5803,5803,22,2022-12-03,45.91,2830
5804,5804,108,2023-11-02,37.76,4022
5805,5805,186,2022-08-22,16.92,1300
5806,5806,278,2022-02-04,12.09,668
5807,5807,68,2022-12-19,14.88,3077
5808,5808,418,2023-09-26,12.2,1679
5809,5809,368,2022-09-12,3.13,3390
5810,5810,389,2022-08-08,4.22,3816
5811,5811,63,2022-10-06,23.72,767
5812,5812,46,2022-07-05,30.22,1214
5813,5813,388,2022-05-12,22.17,951
5814,5814,408,2023-10-20,37.7,2641
5815,5815,320,2022-10-01,23.09,317
5816,5816,383,2022-06-06,27.71,4357
5817,5817,102,2023-03-10,25.65,204
5818,5818,305,2022-10-04,46.58,4501
5819,5819,127,2023-09-25,1.98,1022
5820,5820,315,2022-02-26,14.41,1001
5821,5821,126,2022-10-24,33.93,1306
5822,5822,446,2023-11-16,44.63,1896
5823,5823,233,2023-04-18,2.5,4643
5824,5824,29,2023-11-13,39.1,3463
5825,5825,95,2022-12-18,43.94,3088
5826,5826,384,2023-08-30,18.01,2981
5827,5827,342,2023-09-15,9.83,2354
5828,5828,259,2022-05-25,15.98,4181
5829,5829,409,2022-11-02,34.36,2651
5830,5830,142,2023-04-20,47.54,3813
5831,5831,55,2023-11-14,32.36,4992
5832,5832,374,2023-03-09,46.41,254
5833,5833,427,2022-08-28,11.81,612
5834,5834,261,2022-07-11,1.53,2797
5835,5835,315,2023-02-08,32.59,1912
5836,5836,415,2022-04-11,31.19,390
5837,5837,248,2022-03-10,43.7,4188
5838,5838,446,2022-06-06,8.15,2336
5839,5839,331,2022-04-29,19.03,3909
5840,5840,155,2022-09-27,15.91,2145
5841,5841,285,2022-10-13,3.17,4533
5842,5842,500,2022-01-19,12.4,4770
5843,5843,284,2023-07-23,45.69,2130
5844,5844,9,2023-09-15,24.69,1797
5845,5845,254,2022-02-07,13.68,4780
5846,5846,494,2023-05-01,38.51,680
5847,5847,422,2023-07-04,12.57,3439
5848,5848,1,2022-12-16,1.17,527
5849,5849,420,2023-05-17,19.91,3340
5850,5850,377,2023-05-12,9.34,797
5851,5851,278,2023-11-24,3.3,3147
5852,5852,418,2023-02-22,37.0,845
5853,5853,53,2023-08-05,18.29,1895
5854,5854,417,2022-11-03,32.73,4305
5855,5855,8,2023-04-20,10.69,1120
5856,5856,119,2023-10-30,2.63,4824
5857,5857,144,2023-05-16,13.42,2002
5858,5858,261,2023-08-11,24.43,2534
5859,5859,311,2022-11-21,32.31,1320
5860,5860,444,2022-05-27,27.71,4523
5861,5861,282,2023-07-18,42.12,274
5862,5862,321,2023-09-19,28.46,2528
5863,5863,59,2022-07-28,22.53,1790
5864,5864,153,2023-09-11,29.25,1947
5865,5865,449,2022-05-22,23.63,3707
5866,5866,450,2022-10-02,47.08,3904
5867,5867,273,2022-10-28,39.01,4313
5868,5868,72,2023-07-29,38.84,1175
5869,5869,368,2022-05-05,43.31,4126
5870,5870,374,2022-10-21,28.76,2073
5871,5871,204,2022-05-12,26.98,2212
5872,5872,188,2022-10-21,47.67,1441
5873,5873,240,2022-12-28,42.0,3146
5874,5874,283,2022-07-07,39.59,410
5875,5875,53,2022-12-15,3.22,3619
5876,5876,248,2022-11-26,41.49,3392
5877,5877,72,2023-08-03,19.22,1087
5878,5878,281,2023-08-14,19.76,3176
5879,5879,305,2022-12-10,23.05,3243
5880,5880,180,2022-07-26,11.53,1984
5881,5881,38,2023-03-20,29.15,2074
5882,5882,247,2023-06-21,24.47,1092
5883,5883,14,2023-11-03,19.22,4709
5884,5884,239,2022-10-08,24.3,3432
5885,5885,279,2023-03-09,31.98,492
5886,5886,417,2023-10-26,33.12,4847
5887,5887,220,2022-09-10,37.73,1788
5888,5888,222,2023-09-25,20.05,4584
5889,5889,130,2023-06-01,11.97,1195
5890,5890,298,2023-11-13,17.54,4102
5891,5891,42,2023-04-07,23.62,4662
5892,5892,283,2022-03-28,46.73,1260
5893,5893,431,2023-02-20,28.31,1504
5894,5894,94,2022-08-05,25.49,961
5895,5895,318,2023-04-23,35.9,456
5896,5896,313,2022-03-10,41.49,2513
5897,5897,30,2022-06-14,26.86,1112
5898,5898,252,2022-08-02,12.96,519
5899,5899,276,2023-01-17,7.01,4726
5900,5900,315,2023-09-11,33.24,1726
5901,5901,321,2023-04-20,26.11,1801
5902,5902,296,2022-02-03,6.74,2511
5903,5903,32,2023-09-03,33.63,4156
5904,5904,140,2022-08-29,31.2,4742
5905,5905,26,2022-07-25,27.13,4443
5906,5906,277,2022-02-09,19.83,3669
5907,5907,383,2023-05-10,30.85,1299
5908,5908,445,2022-04-27,23.82,3436
5909,5909,301,2023-09-27,16.25,3306
5910,5910,295,2023-01-03,15.52,1941
5911,5911,472,2022-01-28,32.9,2133
5912,5912,140,2022-06-10,6.4,2438
5913,5913,241,2022-08-10,23.75,337
5914,5914,497,2023-10-04,14.51,4239
5915,5915,103,2023-06-24,33.55,2296
5916,5916,44,2023-04-08,22.59,3126
5917,5917,113,2022-01-23,46.81,2769
5918,5918,129,2022-09-30,2.33,2927
5919,5919,117,2022-03-24,12.66,4922
5920,5920,100,2022-11-14,29.27,380
5921,5921,67,2022-09-28,34.75,3033
5922,5922,332,2023-06-23,39.15,1260
5923,5923,93,2023-03-20,14.68,1354
5924,5924,248,2022-11-03,40.12,1792
5925,5925,340,2022-02-13,12.87,3035
5926,5926,41,2023-05-10,15.38,1062
5927,5927,463,2022-05-12,9.75,2550
5928,5928,123,2023-09-05,8.81,3689
5929,5929,469,2023-10-26,43.82,623
5930,5930,350,2022-07-03,10.96,2938
5931,5931,144,2023-04-20,5.93,422
5932,5932,243,2023-10-04,26.65,2009
5933,5933,435,2022-04-25,32.04,3373
5934,5934,297,2022-08-18,9.93,3503
5935,5935,355,2023-05-29,15.96,1683
5936,5936,427,2022-12-05,17.14,4708
5937,5937,326,2022-12-03,25.64,2600
5938,5938,50,2023-07-12,18.12,1443
5939,5939,287,2023-06-20,22.9,2293
5940,5940,220,2022-01-19,22.32,4620
5941,5941,218,2023-11-27,29.16,1984
5942,5942,452,2023-04-19,38.9,4830
5943,5943,65,2022-06-11,20.86,700
5944,5944,400,2023-09-11,3.45,4368
5945,5945,445,2023-08-18,26.91,1182
5946,5946,391,2023-11-21,2.61,4750
5947,5947,286,2022-10-05,1.67,3109
5948,5948,243,2022-09-12,44.45,3254
5949,5949,377,2022-04-10,19.86,2149
5950,5950,492,2023-07-07,44.57,739
5951,5951,444,2022-12-21,14.79,4140
5952,5952,453,2023-09-04,6.72,3424
5953,5953,10,2023-03-06,36.62,4212
5954,5954,153,2023-01-16,32.73,4674
5955,5955,227,2022-11-07,8.78,3084
5956,5956,351,2023-09-06,1.52,3740
5957,5957,391,2023-05-22,9.11,564
5958,5958,342,2022-06-09,19.29,4569
5959,5959,449,2023-03-15,34.19,2404
5960,5960,468,2022-01-15,8.79,1532
5961,5961,11,2023-10-07,16.96,2680
5962,5962,206,2022-07-01,19.59,1593
5963,5963,87,2022-02-26,25.79,2609
5964,5964,231,2023-06-04,1.16,2805
5965,5965,113,2023-01-30,37.03,1318
5966,5966,397,2022-01-06,44.43,1378
5967,5967,61,2023-08-13,12.84,903
5968,5968,28,2022-09-04,12.6,2821
5969,5969,353,2023-07-28,1.11,3397
5970,5970,95,2023-07-07,29.39,4286
5971,5971,138,2023-01-21,40.37,3712
5972,5972,452,2023-05-19,13.83,492
5973,5973,262,2023-09-14,35.83,1005
5974,5974,148,2022-05-06,40.11,4738
5975,5975,452,2023-10-24,24.19,4576
5976,5976,14,2022-12-22,37.68,2083
5977,5977,352,2022-02-27,10.59,1495
5978,5978,242,2023-06-22,45.54,2034
5979,5979,319,2023-01-08,18.42,3831
5980,5980,212,2023-01-24,37.95,4575
5981,5981,96,2023-01-16,17.4,3429
5982,5982,83,2022-05-19,20.59,3065
5983,5983,124,2023-10-16,46.36,1310
5984,5984,33,2022-08-17,30.03,2622
5985,5985,470,2023-08-23,21.54,2764
5986,5986,188,2023-06-18,31.22,4325
5987,5987,87,2023-01-17,46.41,250
5988,5988,476,2022-08-04,17.22,1349
5989,5989,368,2022-02-23,16.4,1394
5990,5990,20,2023-03-23,16.39,1621
5991,5991,422,2022-11-27,30.59,3742
5992,5992,244,2023-10-02,27.15,1110
5993,5993,461,2023-05-30,38.26,410
5994,5994,45,2023-07-05,38.86,3988
5995,5995,141,2023-09-25,14.51,4507
5996,5996,240,2023-06-18,6.49,1318
5997,5997,319,2022-08-09,15.34,4336
5998,5998,193,2022-05-14,29.99,3331
5999,5999,115,2023-07-20,10.5,4737
6000,6000,49,2022-05-02,37.75,4297
6001,6001,456,2022-03-19,28.59,2693
6002,6002,215,2022-07-06,2.41,1439
6003,6003,125,2023-11-14,20.42,1986
6004,6004,178,2023-06-03,44.45,1489
6005,6005,227,2023-10-14,6.42,3332
6006,6006,196,2022-04-18,9.42,1846
6007,6007,438,2023-09-29,17.39,4654
6008,6008,12,2023-05-22,42.88,583
6009,6009,125,2022-09-15,34.42,290
