workorder_id,asset_id,open_date,maintenance_type,priority
3904,359,2023-01-05,Corrective,Medium
3905,429,2022-06-12,Corrective,Low
3906,115,2023-05-22,Preventive,High
3907,109,2023-01-18,Preventive,Medium
3908,399,2022-01-03,Preventive,High
3909,130,2023-01-05,Corrective,Medium
3910,33,2023-02-07,Preventive,Low
3911,372,2022-01-22,Corrective,High
3912,235,2022-06-13,Inspection,Medium
3913,94,2022-11-16,Corrective,High
3914,217,2023-08-18,Inspection,Medium
3915,376,2022-06-28,Corrective,Medium
3916,487,2022-01-13,Corrective,Medium
3917,429,2023-01-31,Corrective,Medium
3918,178,2022-02-06,Preventive,Low
3919,172,2022-03-23,Corrective,Low
3920,312,2022-02-28,Preventive,Low
3921,16,2022-04-25,Preventive,High
3922,473,2022-03-27,Inspection,Low
3923,346,2023-06-30,Preventive,Low
3924,496,2023-02-11,Preventive,Low
3925,345,2022-04-16,Inspection,High
3926,147,2023-03-30,Preventive,Low
3927,93,2023-09-22,Corrective,Low
3928,347,2023-02-20,Preventive,High
3929,87,2023-07-07,Corrective,Low
3930,371,2023-07-06,Inspection,Low
3931,152,2023-03-18,Inspection,Medium
3932,178,2023-07-26,Corrective,Low
3933,177,2023-02-07,Preventive,Medium
3934,38,2023-01-21,Inspection,Low
3935,383,2023-03-16,Corrective,High
3936,292,2023-05-23,Corrective,Low
3937,113,2022-11-14,Preventive,High
3938,288,2023-01-15,Inspection,Low
3939,489,2022-08-08,Corrective,Medium
3940,49,2023-03-16,Inspection,Low
3941,105,2022-08-30,Inspection,Medium
3942,211,2023-07-23,Inspection,Low
3943,446,2022-10-16,Corrective,Low
3944,334,2023-09-05,Preventive,Low
3945,201,2022-09-16,Preventive,Medium
3946,206,2022-06-02,Corrective,High
3947,122,2022-02-08,Preventive,Low
3948,459,2023-03-13,Corrective,Medium
3949,304,2023-04-13,Inspection,Low
3950,207,2023-11-17,Inspection,Medium
3951,290,2022-01-22,Corrective,Low
3952,260,2023-12-01,Corrective,Medium
3953,451,2023-06-06,Inspection,Low
3954,160,2022-10-21,Corrective,High
3955,69,2023-03-17,Preventive,High
3956,298,2023-07-04,Inspection,Medium
3957,295,2023-08-12,Corrective,High
3958,333,2023-03-04,Preventive,High
3959,209,2023-08-11,Preventive,Low
3960,332,2022-07-19,Preventive,Medium
3961,163,2022-01-19,Inspection,Low
3962,253,2023-09-09,Corrective,Low
3963,301,2022-04-04,Corrective,Medium
3964,102,2023-10-29,Corrective,Low
3965,413,2023-04-04,Inspection,Medium
3966,237,2023-06-05,Inspection,Medium
3967,384,2023-11-24,Corrective,High
3968,265,2023-11-28,Preventive,Low
3969,356,2022-05-04,Corrective,High
3970,191,2022-06-26,Corrective,High
3971,213,2022-08-30,Inspection,High
3972,90,2022-01-24,Corrective,High
3973,36,2022-06-23,Preventive,Medium
3974,347,2022-02-09,Inspection,Low
3975,69,2022-05-25,Corrective,Low
3976,242,2023-07-19,Corrective,High
3977,167,2022-06-17,Corrective,Medium
3978,412,2023-02-05,Corrective,Low
3979,496,2022-12-23,Corrective,High
3980,182,2022-11-21,Corrective,Medium
3981,5,2023-07-17,Inspection,Low
3982,83,2022-01-10,Inspection,Low
3983,213,2022-12-27,Corrective,Low
3984,302,2023-05-01,Corrective,Medium
3985,467,2023-08-17,Corrective,Medium
3986,448,2022-09-02,Inspection,High
3987,128,2022-11-30,Corrective,Low
3988,196,2023-01-01,Preventive,High
3989,262,2022-03-09,Inspection,Medium
3990,51,2023-11-11,Preventive,Low
3991,199,2023-03-10,Inspection,High
3992,221,2023-10-10,Corrective,High
3993,450,2022-12-17,Inspection,Low
3994,384,2022-12-27,Corrective,Medium
3995,456,2023-03-09,Preventive,Low
3996,259,2022-07-13,Preventive,Low
3997,54,2022-11-03,Inspection,High
3998,294,2022-11-19,Corrective,Low
3999,443,2022-06-20,Corrective,High
4000,99,2022-01-29,Preventive,High
4001,411,2022-06-11,Corrective,High
4002,139,2022-12-07,Preventive,Low
4003,181,2023-09-18,Inspection,Medium
4004,52,2023-01-19,Corrective,Low
4005,463,2023-01-04,Preventive,Medium
4006,499,2023-09-25,Inspection,High
4007,170,2022-10-09,Inspection,High
4008,241,2022-05-30,Preventive,Low
4009,68,2022-07-29,Inspection,High
4010,211,2023-06-21,Preventive,High
4011,396,2022-11-13,Corrective,High
4012,55,2023-05-18,Inspection,High
4013,296,2022-11-23,Inspection,Low
4014,159,2022-09-27,Corrective,Low
4015,388,2023-03-21,Corrective,High
4016,442,2022-08-21,Inspection,Low
4017,461,2023-06-27,Corrective,High
4018,39,2022-04-26,Corrective,Low
4019,298,2023-09-06,Preventive,Medium
4020,174,2022-01-27,Inspection,Medium
4021,47,2023-06-02,Preventive,Low
4022,400,2022-11-09,Corrective,High
4023,162,2023-09-30,Preventive,Medium
4024,188,2023-09-02,Corrective,High
4025,402,2022-06-02,Preventive,Low
4026,108,2022-07-07,Corrective,High
4027,289,2023-05-28,Preventive,High
4028,405,2023-02-27,Corrective,Low
4029,282,2022-12-12,Inspection,High
4030,93,2023-08-14,Corrective,Medium
4031,49,2022-09-05,Inspection,Medium
4032,4,2022-07-11,Inspection,Low
4033,160,2023-07-10,Corrective,High
4034,500,2022-06-13,Preventive,Low
4035,365,2023-06-10,Preventive,High
4036,176,2022-02-15,Preventive,High
4037,390,2022-01-05,Inspection,High
4038,213,2022-02-13,Preventive,Low
4039,404,2022-05-23,Corrective,High
4040,316,2022-12-04,Preventive,High
4041,69,2023-02-12,Preventive,High
4042,425,2022-02-11,Inspection,Low
4043,310,2022-09-17,Preventive,High
4044,139,2022-10-10,Preventive,Medium
4045,271,2023-02-09,Inspection,High
4046,337,2022-10-13,Preventive,High
4047,224,2022-09-09,Preventive,Medium
4048,400,2022-04-01,Inspection,Medium
4049,332,2022-06-16,Corrective,Medium
4050,307,2023-07-08,Preventive,Medium
4051,458,2023-07-02,Inspection,Medium
4052,498,2023-10-06,Preventive,Low
4053,258,2023-03-30,Preventive,High
4054,435,2022-04-10,Preventive,Medium
4055,415,2022-05-06,Inspection,Medium
4056,355,2023-09-08,Preventive,Medium
4057,267,2022-07-24,Inspection,Medium
4058,168,2022-07-30,Corrective,High
4059,300,2023-11-10,Corrective,Medium
4060,481,2022-01-09,Inspection,High
4061,139,2023-09-29,Inspection,High
4062,209,2023-07-24,Corrective,Low
4063,492,2022-07-08,Corrective,High
4064,287,2023-11-28,Corrective,High
4065,497,2023-02-12,Preventive,Low
4066,300,2023-01-02,Inspection,Low
4067,115,2022-04-04,Inspection,Medium
4068,181,2022-05-16,Corrective,Low
4069,444,2023-10-14,Inspection,High
4070,410,2023-05-24,Preventive,High
4071,227,2023-06-29,Preventive,High
4072,18,2022-05-05,Inspection,High
4073,350,2023-02-27,Preventive,Medium
4074,213,2022-05-14,Inspection,High
4075,200,2022-06-09,Corrective,Medium
4076,2,2022-06-15,Corrective,High
4077,2,2023-11-21,Corrective,Medium
4078,433,2023-11-22,Inspection,Medium
4079,50,2023-02-26,Inspection,High
4080,195,2023-05-21,Preventive,Low
4081,243,2023-10-05,Inspection,High
4082,318,2023-03-04,Corrective,Medium
4083,157,2023-04-25,Preventive,Medium
4084,306,2022-10-31,Inspection,High
4085,326,2023-04-02,Inspection,High
4086,152,2022-01-27,Corrective,Low
4087,441,2022-08-18,Preventive,Medium
4088,149,2023-06-19,Preventive,Medium
4089,279,2022-01-17,Preventive,Medium
4090,485,2022-07-11,Preventive,High
4091,423,2023-03-08,Preventive,Low
4092,182,2022-12-11,Preventive,Medium
4093,166,2022-12-12,Corrective,Low
4094,240,2023-05-30,Preventive,Medium
4095,3,2023-10-20,Preventive,Low
4096,398,2022-07-08,Inspection,High
4097,479,2022-07-02,Corrective,Low
4098,249,2023-09-21,Corrective,Low
4099,223,2022-03-14,Preventive,Medium
4100,49,2023-01-19,Corrective,High
4101,157,2022-06-30,Inspection,Low
4102,265,2023-10-09,Corrective,Low
4103,158,2022-10-19,Preventive,High
4104,134,2023-08-24,Preventive,Low
4105,85,2022-11-30,Corrective,Low
4106,439,2022-02-12,Inspection,High
4107,93,2023-07-29,Inspection,Low
4108,267,2022-08-06,Inspection,Medium
4109,159,2022-02-09,Preventive,Medium
4110,52,2023-10-31,Preventive,High
4111,68,2022-09-17,Inspection,High
4112,121,2022-07-26,Corrective,Low
4113,33,2022-11-22,Preventive,Medium
4114,494,2022-02-05,Corrective,Low
4115,388,2023-04-06,Preventive,High
4116,369,2022-07-13,Corrective,High
4117,263,2022-10-15,Inspection,Medium
4118,420,2023-05-09,Inspection,Low
4119,433,2022-01-19,Corrective,High
4120,235,2023-07-20,Preventive,High
4121,77,2023-08-27,Preventive,Medium
4122,108,2022-11-10,Inspection,Low
4123,213,2022-02-18,Corrective,High
4124,356,2023-10-08,Preventive,Medium
4125,383,2023-09-16,Inspection,Medium
4126,234,2022-12-13,Inspection,Medium
4127,87,2023-05-25,Corrective,Low
4128,70,2023-05-19,Inspection,Low
4129,33,2023-08-27,Preventive,Low
4130,7,2023-03-30,Inspection,Medium
4131,453,2022-01-24,Corrective,Low
4132,57,2022-11-30,Inspection,Medium
4133,249,2022-03-19,Inspection,High
4134,277,2022-07-15,Inspection,High
4135,102,2022-01-15,Corrective,Medium
4136,486,2022-04-26,Preventive,Medium
4137,50,2022-03-30,Inspection,Medium
4138,95,2022-09-22,Preventive,Low
4139,217,2023-10-12,Inspection,Medium
4140,437,2023-04-18,Inspection,Medium
4141,284,2023-01-12,Corrective,Low
4142,268,2022-02-07,Preventive,Medium
4143,422,2023-09-23,Corrective,Low
4144,198,2022-07-10,Inspection,Medium
4145,319,2022-07-07,Inspection,High
4146,451,2022-04-16,Inspection,Low
4147,209,2023-11-02,Preventive,Low
4148,288,2023-11-18,Preventive,Low
4149,153,2023-03-31,Preventive,High
4150,138,2022-06-26,Inspection,High
4151,152,2022-07-18,Inspection,Low
4152,151,2022-12-01,Preventive,Medium
4153,418,2022-11-09,Inspection,Medium
4154,220,2023-05-03,Corrective,High
4155,332,2022-12-02,Corrective,High
4156,351,2022-08-08,Inspection,High
4157,71,2023-07-02,Corrective,High
4158,254,2022-08-27,Inspection,High
4159,421,2023-05-02,Corrective,High
4160,267,2023-11-05,Inspection,Medium
4161,223,2022-04-04,Corrective,Low
4162,271,2023-09-02,Corrective,Low
4163,132,2022-09-16,Corrective,Low
4164,279,2022-06-09,Inspection,High
4165,183,2023-06-24,Inspection,Medium
4166,499,2023-03-16,Preventive,Low
4167,286,2022-04-10,Inspection,High
4168,381,2023-09-10,Inspection,Low
4169,167,2023-08-29,Preventive,High
4170,487,2022-10-29,Corrective,High
4171,87,2022-08-01,Inspection,High
4172,7,2023-07-25,Corrective,High
4173,216,2022-04-24,Corrective,High
4174,372,2022-06-15,Corrective,Low
4175,46,2023-02-07,Inspection,Medium
4176,321,2022-02-03,Inspection,High
4177,396,2022-09-14,Corrective,Low
4178,387,2023-07-17,Corrective,Medium
4179,28,2022-09-10,Preventive,Medium
4180,437,2022-09-28,Inspection,Medium
4181,466,2022-08-19,Preventive,Low
4182,471,2023-09-22,Preventive,Low
4183,303,2023-05-20,Preventive,Medium
4184,355,2022-05-02,Preventive,High
4185,10,2022-08-16,Preventive,Low
4186,297,2023-06-20,Inspection,Low
4187,418,2023-09-12,Preventive,High
4188,351,2022-06-30,Inspection,High
4189,244,2023-06-14,Inspection,Low
4190,164,2022-05-08,Corrective,Medium
4191,57,2022-04-16,Inspection,Low
4192,125,2023-07-14,Corrective,Medium
4193,298,2023-08-09,Inspection,Low
4194,383,2023-01-23,Preventive,Medium
4195,323,2022-08-29,Inspection,High
4196,274,2023-01-11,Inspection,Low
4197,415,2023-01-22,Preventive,Low
4198,408,2023-01-08,Inspection,Low
4199,19,2022-02-07,Preventive,High
4200,155,2022-04-16,Preventive,Low
4201,447,2022-02-22,Inspection,High
4202,135,2022-08-07,Corrective,Medium
4203,370,2022-09-07,Preventive,Low
4204,57,2022-08-09,Inspection,Medium
4205,155,2022-02-26,Preventive,High
4206,433,2023-04-10,Inspection,Low
4207,416,2023-08-28,Inspection,Low
4208,34,2023-07-12,Corrective,Medium
4209,437,2023-06-05,Inspection,High
4210,499,2023-01-29,Corrective,Low
4211,194,2023-05-15,Corrective,Low
4212,77,2022-03-29,Inspection,Medium
4213,91,2022-12-03,Inspection,Low
4214,489,2023-07-27,Corrective,Low
4215,130,2022-02-25,Corrective,High
4216,32,2023-03-20,Inspection,High
4217,307,2022-06-07,Inspection,High
4218,293,2022-10-31,Inspection,Medium
4219,487,2022-07-22,Preventive,Medium
4220,173,2023-02-01,Preventive,High
4221,339,2022-01-29,Inspection,High
4222,411,2023-07-17,Inspection,Low
4223,225,2023-02-26,Inspection,High
4224,268,2022-05-18,Preventive,Low
4225,472,2023-05-11,Preventive,High
4226,423,2023-04-28,Corrective,Medium
4227,487,2023-09-12,Preventive,Medium
4228,151,2023-05-24,Corrective,Medium
4229,60,2022-04-02,Corrective,Low
4230,119,2022-09-25,Preventive,Medium
4231,136,2022-05-10,Corrective,Medium
4232,475,2023-10-30,Corrective,Low
4233,327,2022-12-29,Corrective,High
4234,109,2023-05-30,Preventive,Low
4235,303,2023-09-09,Preventive,High
4236,473,2023-09-15,Inspection,Medium
4237,500,2022-06-05,Inspection,Medium
4238,376,2023-06-03,Inspection,High
4239,104,2023-01-21,Corrective,Low
4240,70,2023-07-08,Preventive,High
4241,328,2022-08-06,Inspection,Low
4242,112,2022-05-07,Preventive,High
4243,222,2022-01-13,Preventive,High
4244,168,2023-04-27,Preventive,High
4245,318,2023-04-06,Corrective,Low
4246,472,2023-11-06,Corrective,Low
4247,481,2022-04-30,Corrective,Medium
4248,1,2023-06-29,Preventive,High
4249,115,2023-11-14,Preventive,Medium
4250,23,2022-01-08,Inspection,Low
4251,77,2023-04-23,Inspection,High
4252,72,2022-01-12,Corrective,Low
4253,429,2023-02-24,Corrective,Low
4254,346,2023-07-19,Corrective,High
4255,43,2022-09-30,Preventive,Medium
4256,317,2023-03-25,Inspection,High
4257,335,2023-07-22,Inspection,Medium
4258,16,2023-04-16,Inspection,Low
4259,315,2022-10-09,Preventive,High
4260,199,2022-04-27,Preventive,Medium
4261,33,2022-07-28,Preventive,Medium
4262,294,2022-01-18,Inspection,Medium
4263,184,2022-10-23,Inspection,Medium
4264,28,2022-01-01,Inspection,High
4265,242,2023-01-06,Corrective,Medium
4266,262,2022-02-19,Inspection,High
4267,307,2023-10-26,Inspection,Medium
4268,187,2023-06-25,Inspection,High
4269,425,2022-11-28,Inspection,Low
4270,131,2023-06-14,Corrective,High
4271,323,2022-10-01,Inspection,High
4272,151,2023-06-07,Inspection,High
4273,162,2023-08-22,Corrective,High
4274,242,2022-04-04,Preventive,Low
4275,157,2023-07-04,Inspection,Low
4276,499,2022-03-02,Corrective,Medium
4277,402,2023-08-01,Inspection,Medium
4278,295,2023-04-09,Corrective,High
4279,123,2023-10-21,Corrective,High
4280,204,2023-02-12,Corrective,Medium
4281,78,2022-06-01,Corrective,Medium
4282,59,2023-10-20,Inspection,Medium
4283,363,2023-05-04,Preventive,High
4284,308,2022-12-02,Inspection,Low
4285,208,2023-03-24,Corrective,High
4286,277,2022-09-28,Preventive,High
4287,154,2023-03-13,Inspection,Low
4288,79,2023-11-03,Inspection,Low
4289,353,2023-05-25,Preventive,Low
4290,203,2023-06-20,Preventive,Low
4291,313,2023-10-19,Inspection,Medium
4292,332,2023-08-25,Preventive,Low
4293,94,2023-08-08,Inspection,Medium
4294,453,2022-11-14,Preventive,Low
4295,287,2023-09-05,Preventive,Medium
4296,297,2023-10-11,Preventive,Medium
4297,429,2023-07-28,Preventive,Low
4298,19,2023-05-09,Corrective,High
4299,413,2022-12-28,Inspection,Medium
4300,500,2023-08-18,Inspection,High
4301,136,2023-01-10,Corrective,High
4302,75,2023-03-20,Inspection,Medium
4303,397,2023-08-04,Preventive,Medium
4304,26,2023-05-26,Inspection,Low
4305,450,2023-01-21,Preventive,High
4306,46,2023-11-30,Preventive,High
4307,86,2023-10-30,Corrective,Low
4308,115,2022-06-22,Inspection,High
4309,245,2023-03-22,Inspection,High
4310,293,2022-11-01,Inspection,Medium
4311,204,2023-02-28,Inspection,Medium
4312,260,2022-01-22,Preventive,Low
4313,188,2022-02-27,Inspection,High
4314,156,2023-07-11,Corrective,Low
4315,288,2023-11-03,Preventive,Medium
4316,486,2022-08-19,Inspection,Low
4317,222,2023-08-23,Inspection,Low
4318,307,2022-01-18,Corrective,Medium
4319,62,2022-01-05,Preventive,Low
4320,165,2023-04-28,Preventive,Low
4321,182,2022-10-28,Preventive,High
4322,268,2023-04-30,Corrective,Medium
4323,38,2022-07-24,Corrective,Low
4324,422,2023-09-29,Inspection,Medium
4325,169,2023-11-13,Inspection,Low
4326,274,2022-05-20,Corrective,Medium
4327,32,2022-12-02,Inspection,Low
4328,229,2022-01-03,Corrective,High
4329,434,2023-07-19,Inspection,Medium
4330,306,2022-01-06,Corrective,Low
4331,390,2023-06-15,Inspection,High
4332,405,2022-05-24,Preventive,High
4333,412,2022-06-16,Inspection,Medium
4334,369,2023-08-30,Preventive,High
4335,18,2023-05-28,Corrective,Low
4336,69,2022-09-19,Corrective,Low
4337,370,2022-11-30,Preventive,Medium
4338,268,2022-06-16,Inspection,Medium
4339,494,2023-08-26,Corrective,High
4340,166,2023-05-10,Preventive,Low
4341,212,2022-12-22,Preventive,Medium
4342,362,2023-07-21,Inspection,Medium
4343,107,2022-10-26,Inspection,Low
4344,152,2022-11-21,Inspection,High
4345,279,2022-06-01,Preventive,Medium
4346,47,2022-06-16,Corrective,Medium
4347,343,2023-07-31,Inspection,Medium
4348,342,2022-06-23,Preventive,High
4349,113,2022-11-15,Corrective,Medium
4350,314,2022-01-25,Preventive,Medium
4351,86,2023-02-07,Preventive,Low
4352,400,2022-07-26,Preventive,Medium
4353,225,2023-01-04,Corrective,Medium
4354,487,2023-02-25,Inspection,Medium
4355,262,2023-07-28,Preventive,High
4356,185,2023-08-20,Preventive,High
4357,106,2023-05-15,Inspection,High
4358,242,2022-09-13,Preventive,High
4359,218,2022-12-06,Preventive,High
4360,146,2022-07-01,Corrective,Medium
4361,158,2022-03-29,Preventive,High
4362,22,2022-04-28,Inspection,Medium
4363,215,2023-04-05,Preventive,High
4364,383,2023-08-31,Inspection,Medium
4365,300,2022-03-17,Inspection,High
4366,446,2023-06-23,Corrective,Low
4367,262,2023-02-01,Corrective,Low
4368,177,2022-02-09,Preventive,Medium
4369,102,2022-09-28,Corrective,Medium
4370,45,2022-09-04,Inspection,Low
4371,48,2022-11-11,Corrective,High
4372,82,2022-10-25,Inspection,Low
4373,455,2023-02-03,Corrective,Low
4374,163,2023-09-23,Inspection,Medium
4375,197,2022-10-08,Corrective,Low
4376,225,2022-03-05,Corrective,Low
4377,342,2023-08-28,Corrective,Medium
4378,451,2022-12-13,Corrective,High
4379,241,2023-08-14,Preventive,Low
4380,39,2023-08-09,Preventive,Medium
4381,390,2023-07-13,Preventive,Medium
4382,235,2023-01-26,Preventive,Low
4383,377,2022-10-28,Inspection,High
4384,90,2023-09-18,Inspection,Medium
4385,57,2023-04-02,Inspection,Low
4386,167,2022-06-20,Inspection,High
4387,496,2022-08-02,Inspection,High
4388,133,2023-02-05,Inspection,High
4389,70,2022-12-25,Inspection,Medium
4390,487,2022-10-12,Inspection,Medium
4391,2,2023-01-22,Inspection,High
4392,138,2022-08-27,Inspection,High
4393,23,2023-09-04,Corrective,Medium
4394,167,2023-04-14,Inspection,Low
4395,489,2022-08-09,Preventive,Medium
4396,119,2023-09-27,Corrective,Medium
4397,300,2022-02-19,Inspection,Low
4398,326,2023-08-12,Corrective,Medium
4399,498,2023-10-18,Inspection,Medium
4400,180,2023-08-09,Preventive,Low
4401,412,2022-04-14,Preventive,High
4402,323,2022-05-18,Corrective,Low
4403,21,2023-07-27,Inspection,Low
4404,264,2022-09-25,Preventive,Low
4405,43,2023-08-27,Corrective,Low
4406,182,2022-03-18,Preventive,Low
4407,302,2023-04-25,Preventive,Medium
4408,68,2023-11-06,Corrective,Medium
4409,105,2023-02-05,Corrective,Medium
4410,396,2022-01-20,Preventive,High
4411,379,2023-05-27,Inspection,High
4412,230,2023-09-21,Preventive,Low
4413,320,2023-03-18,Preventive,High
4414,54,2023-04-11,Corrective,High
4415,429,2023-10-20,Corrective,Low
4416,247,2022-12-17,Preventive,High
4417,36,2022-04-29,Inspection,Low
4418,284,2022-06-22,Preventive,Low
4419,191,2023-07-04,Corrective,Low
4420,97,2023-02-12,Preventive,Low
4421,491,2023-09-20,Corrective,High
4422,233,2022-04-12,Corrective,High
4423,166,2023-11-17,Corrective,High
4424,220,2022-02-11,Preventive,High
4425,449,2022-06-05,Preventive,High
4426,43,2022-06-03,Corrective,Medium
4427,4,2022-07-14,Corrective,High
4428,32,2023-03-30,Preventive,High
4429,288,2023-05-12,Preventive,Medium
4430,94,2022-09-13,Corrective,Low
4431,332,2023-11-30,Corrective,Medium
4432,10,2023-11-12,Corrective,Medium
4433,379,2023-07-09,Corrective,High
4434,65,2022-09-09,Preventive,Medium
4435,20,2023-05-23,Inspection,Low
4436,478,2022-08-03,Corrective,Low
4437,136,2023-11-15,Corrective,Low
4438,287,2023-01-04,Preventive,High
4439,144,2023-02-27,Preventive,Medium
4440,372,2023-05-08,Preventive,High
4441,404,2023-10-04,Corrective,Low
4442,379,2022-11-20,Preventive,Low
4443,89,2022-03-12,Inspection,Medium
4444,64,2023-05-05,Preventive,High
4445,86,2023-07-23,Inspection,High
4446,375,2022-09-11,Preventive,Low
4447,120,2022-06-16,Preventive,Low
4448,47,2022-06-23,Inspection,Medium
4449,479,2022-11-07,Inspection,Low
4450,196,2023-06-18,Inspection,High
4451,210,2022-04-18,Inspection,High
4452,313,2023-11-29,Preventive,Low
