cycle_id,asset_id,cycle_start,duration_minutes,load_percentage
30502,498,2022-01-15 22:00:00,180,65.8
30503,162,2022-01-16 08:00:00,394,64.0
30504,28,2022-01-12 18:00:00,142,97.9
30505,215,2022-01-20 16:00:00,267,74.4
30506,338,2022-01-02 15:00:00,340,50.3
30507,312,2022-01-06 21:00:00,574,41.3
30508,412,2022-01-28 20:00:00,314,22.2
30509,130,2022-01-15 16:00:00,82,70.5
30510,423,2022-01-22 14:00:00,495,79.1
30511,43,2022-01-27 15:00:00,102,86.2
30512,128,2022-01-26 18:00:00,416,32.7
30513,131,2022-01-25 02:00:00,127,45.3
30514,215,2022-01-01 04:00:00,510,44.3
30515,283,2022-01-06 03:00:00,82,75.9
30516,126,2022-01-23 01:00:00,555,63.3
30517,489,2022-01-03 09:00:00,169,51.3
30518,229,2022-01-18 09:00:00,121,74.0
30519,177,2022-01-28 18:00:00,92,90.2
30520,314,2022-01-11 19:00:00,450,48.1
30521,422,2022-01-22 04:00:00,32,97.0
30522,64,2022-01-08 14:00:00,338,75.1
30523,238,2022-01-07 08:00:00,356,54.3
30524,137,2022-01-23 05:00:00,263,35.4
30525,89,2022-01-02 02:00:00,426,54.5
30526,464,2022-01-13 16:00:00,432,65.2
30527,179,2022-01-16 14:00:00,85,78.0
30528,104,2022-01-20 20:00:00,506,54.7
30529,44,2022-01-29 15:00:00,499,63.9
30530,48,2022-01-16 10:00:00,494,83.8
30531,18,2022-01-25 15:00:00,144,96.3
30532,459,2022-01-29 04:00:00,232,20.9
30533,479,2022-01-18 14:00:00,228,32.2
30534,370,2022-01-24 22:00:00,575,69.3
30535,366,2022-01-07 12:00:00,532,68.8
30536,437,2022-01-19 13:00:00,489,21.2
30537,491,2022-01-19 23:00:00,325,35.7
30538,379,2022-01-15 22:00:00,157,79.7
30539,489,2022-01-28 16:00:00,395,21.2
30540,264,2022-01-17 20:00:00,89,81.3
30541,14,2022-01-23 05:00:00,270,31.9
30542,118,2022-01-06 10:00:00,578,78.4
30543,377,2022-01-15 21:00:00,500,64.0
30544,206,2022-01-18 13:00:00,345,45.7
30545,345,2022-01-23 18:00:00,582,75.6
30546,202,2022-01-19 16:00:00,418,61.0
30547,169,2022-01-13 03:00:00,262,25.5
30548,52,2022-01-22 13:00:00,62,57.7
30549,184,2022-01-26 16:00:00,574,29.4
30550,75,2022-01-23 00:00:00,228,34.5
30551,234,2022-01-08 17:00:00,399,83.9
30552,194,2022-01-09 04:00:00,281,55.6
30553,486,2022-01-02 19:00:00,285,91.6
30554,337,2022-01-25 12:00:00,228,48.6
30555,66,2022-01-02 01:00:00,380,44.7
30556,462,2022-01-09 10:00:00,479,26.8
30557,328,2022-01-29 08:00:00,465,79.2
30558,484,2022-01-26 09:00:00,545,68.8
30559,309,2022-01-06 08:00:00,335,62.5
30560,306,2022-01-03 23:00:00,371,67.7
30561,193,2022-01-06 01:00:00,482,44.5
30562,313,2022-01-11 14:00:00,288,98.0
30563,22,2022-01-25 03:00:00,60,72.4
30564,353,2022-01-03 23:00:00,203,51.1
30565,42,2022-01-22 20:00:00,94,74.2
30566,78,2022-01-18 13:00:00,495,30.3
30567,323,2022-01-13 07:00:00,400,40.4
30568,117,2022-01-27 08:00:00,52,34.0
30569,71,2022-01-01 23:00:00,506,79.3
30570,352,2022-01-12 22:00:00,286,89.7
30571,374,2022-01-28 11:00:00,294,62.0
30572,484,2022-01-03 22:00:00,346,27.6
30573,50,2022-01-02 07:00:00,34,93.4
30574,336,2022-01-18 22:00:00,54,85.5
30575,82,2022-01-12 07:00:00,246,62.7
30576,281,2022-01-26 10:00:00,454,92.1
30577,242,2022-01-29 03:00:00,377,52.3
30578,190,2022-01-19 02:00:00,354,30.2
30579,253,2022-01-24 22:00:00,277,34.1
30580,153,2022-01-23 08:00:00,297,39.7
30581,401,2022-01-01 19:00:00,536,71.5
30582,385,2022-01-23 00:00:00,490,52.0
30583,7,2022-01-19 17:00:00,226,87.1
30584,240,2022-01-04 10:00:00,269,96.9
30585,266,2022-01-27 23:00:00,567,73.5
30586,485,2022-01-25 19:00:00,416,57.5
30587,298,2022-01-07 02:00:00,35,22.9
30588,196,2022-01-13 13:00:00,148,69.6
30589,359,2022-01-21 19:00:00,512,91.8
30590,387,2022-01-22 11:00:00,275,70.9
30591,237,2022-01-16 07:00:00,333,22.2
30592,440,2022-01-29 17:00:00,94,75.2
30593,438,2022-01-15 06:00:00,591,35.9
30594,434,2022-01-24 06:00:00,533,31.4
30595,425,2022-01-09 20:00:00,554,79.7
30596,487,2022-01-05 19:00:00,278,69.9
30597,494,2022-01-26 23:00:00,560,32.1
30598,104,2022-01-26 14:00:00,314,95.2
30599,159,2022-01-07 04:00:00,226,33.3
30600,282,2022-01-16 09:00:00,115,54.9
30601,245,2022-01-05 16:00:00,315,98.7
30602,490,2022-01-12 22:00:00,253,21.9
30603,129,2022-01-12 21:00:00,569,58.4
30604,473,2022-01-26 12:00:00,258,46.3
30605,150,2022-01-19 02:00:00,456,35.2
30606,3,2022-01-13 20:00:00,319,95.8
30607,462,2022-01-01 22:00:00,118,74.3
30608,58,2022-01-06 21:00:00,14,28.1
30609,198,2022-01-01 08:00:00,205,83.1
30610,174,2022-01-13 00:00:00,219,41.0
30611,378,2022-01-26 14:00:00,594,41.3
30612,363,2022-01-12 05:00:00,139,29.1
30613,35,2022-01-20 13:00:00,541,35.0
30614,483,2022-01-24 16:00:00,128,78.0
30615,211,2022-01-28 15:00:00,16,32.7
30616,143,2022-01-29 13:00:00,210,29.7
30617,239,2022-01-06 11:00:00,173,39.1
30618,488,2022-01-14 12:00:00,311,77.4
30619,466,2022-01-03 09:00:00,567,89.5
30620,399,2022-01-14 02:00:00,377,64.4
30621,406,2022-01-12 11:00:00,104,42.0
30622,227,2022-01-04 22:00:00,188,83.4
30623,174,2022-01-07 08:00:00,19,51.6
30624,121,2022-01-03 12:00:00,524,45.9
30625,332,2022-01-28 12:00:00,98,77.7
30626,109,2022-01-24 05:00:00,402,67.6
30627,186,2022-01-19 15:00:00,402,83.0
30628,466,2022-01-18 23:00:00,181,29.2
30629,48,2022-01-07 01:00:00,211,94.3
30630,65,2022-01-29 11:00:00,518,43.7
30631,382,2022-01-03 00:00:00,65,81.7
30632,261,2022-01-11 01:00:00,585,34.9
30633,224,2022-01-15 02:00:00,24,72.6
30634,137,2022-01-01 17:00:00,586,33.0
30635,267,2022-01-26 12:00:00,24,90.4
30636,315,2022-01-26 01:00:00,464,24.7
30637,241,2022-01-12 13:00:00,166,63.7
30638,133,2022-01-28 06:00:00,531,36.2
30639,24,2022-01-29 06:00:00,45,47.2
30640,462,2022-01-25 02:00:00,310,77.9
30641,426,2022-01-23 12:00:00,161,51.2
30642,34,2022-01-12 21:00:00,290,31.6
30643,494,2022-01-02 15:00:00,542,96.8
30644,274,2022-01-01 13:00:00,299,44.0
30645,58,2022-01-04 21:00:00,379,86.5
30646,447,2022-01-25 21:00:00,55,91.0
30647,29,2022-01-22 02:00:00,399,65.8
30648,363,2022-01-21 10:00:00,104,32.6
30649,270,2022-01-18 09:00:00,45,73.9
30650,267,2022-01-12 22:00:00,139,75.5
30651,131,2022-01-02 20:00:00,156,71.5
30652,431,2022-01-03 13:00:00,338,57.7
30653,212,2022-01-29 12:00:00,584,43.5
30654,199,2022-01-29 07:00:00,396,64.7
30655,490,2022-01-20 12:00:00,514,69.1
30656,264,2022-01-08 18:00:00,391,30.3
30657,26,2022-01-28 22:00:00,240,31.0
30658,207,2022-01-24 21:00:00,13,39.8
30659,490,2022-01-29 01:00:00,284,58.9
30660,15,2022-01-02 17:00:00,452,20.8
30661,421,2022-01-11 01:00:00,241,84.7
30662,332,2022-01-09 14:00:00,451,21.6
30663,37,2022-01-26 17:00:00,173,97.0
30664,391,2022-01-21 09:00:00,271,56.6
30665,127,2022-01-25 00:00:00,163,30.7
30666,57,2022-01-24 11:00:00,489,80.1
30667,182,2022-01-19 18:00:00,522,53.3
30668,212,2022-01-03 06:00:00,448,48.3
30669,109,2022-01-19 11:00:00,108,73.5
30670,467,2022-01-11 23:00:00,585,28.2
30671,408,2022-01-21 03:00:00,407,79.9
30672,168,2022-01-26 13:00:00,35,83.2
30673,190,2022-01-13 22:00:00,207,69.5
30674,427,2022-01-16 18:00:00,128,80.6
30675,193,2022-01-10 04:00:00,263,50.2
30676,169,2022-01-13 18:00:00,598,28.6
30677,68,2022-01-16 01:00:00,53,70.9
30678,103,2022-01-09 05:00:00,590,96.5
30679,343,2022-01-08 00:00:00,122,96.9
30680,49,2022-01-02 00:00:00,26,89.4
30681,50,2022-01-28 23:00:00,361,81.6
30682,339,2022-01-29 20:00:00,310,39.0
30683,279,2022-01-27 07:00:00,523,41.6
30684,262,2022-01-09 19:00:00,63,60.5
30685,427,2022-01-10 23:00:00,133,59.3
30686,475,2022-01-09 23:00:00,111,90.5
30687,216,2022-01-09 21:00:00,464,90.8
30688,359,2022-01-23 15:00:00,162,20.3
30689,419,2022-01-11 21:00:00,186,83.0
30690,447,2022-01-21 21:00:00,28,93.7
30691,209,2022-01-03 00:00:00,278,71.2
30692,340,2022-01-14 21:00:00,178,68.4
30693,38,2022-01-28 15:00:00,468,62.9
30694,472,2022-01-15 02:00:00,207,98.0
30695,133,2022-01-21 16:00:00,160,29.1
30696,270,2022-01-26 01:00:00,541,60.4
30697,344,2022-01-15 21:00:00,315,35.6
30698,257,2022-01-11 04:00:00,538,93.4
30699,311,2022-01-03 09:00:00,349,59.9
30700,157,2022-01-13 21:00:00,258,21.5
30701,351,2022-01-16 18:00:00,351,44.6
30702,339,2022-01-08 04:00:00,555,25.7
30703,287,2022-01-17 17:00:00,195,42.2
30704,270,2022-01-14 07:00:00,210,87.2
30705,417,2022-01-09 08:00:00,213,32.4
30706,486,2022-01-12 00:00:00,333,91.9
30707,290,2022-01-26 01:00:00,250,70.1
30708,232,2022-01-04 20:00:00,205,30.6
30709,249,2022-01-24 05:00:00,515,68.3
30710,73,2022-01-06 21:00:00,356,22.8
30711,423,2022-01-19 23:00:00,170,21.7
30712,186,2022-01-08 15:00:00,562,41.6
30713,182,2022-01-21 00:00:00,470,35.4
30714,52,2022-01-09 23:00:00,187,72.3
30715,3,2022-01-19 02:00:00,28,50.7
30716,58,2022-01-11 13:00:00,303,56.8
30717,194,2022-01-17 12:00:00,160,76.0
30718,243,2022-01-12 03:00:00,501,96.5
30719,70,2022-01-23 18:00:00,520,66.6
30720,163,2022-01-06 00:00:00,362,21.1
30721,217,2022-01-17 04:00:00,447,87.0
30722,83,2022-01-29 10:00:00,514,38.5
30723,64,2022-01-17 10:00:00,255,28.9
30724,42,2022-01-22 17:00:00,301,69.1
30725,126,2022-01-15 05:00:00,474,76.0
30726,87,2022-01-03 13:00:00,162,89.5
30727,268,2022-01-11 16:00:00,475,96.0
30728,451,2022-01-05 23:00:00,356,22.8
30729,152,2022-01-23 08:00:00,586,84.3
30730,100,2022-01-25 17:00:00,29,92.7
30731,460,2022-01-07 11:00:00,463,95.9
30732,115,2022-01-05 12:00:00,528,92.4
30733,237,2022-01-09 13:00:00,158,94.3
30734,394,2022-01-13 17:00:00,599,90.4
30735,484,2022-01-11 20:00:00,528,41.6
30736,455,2022-01-10 15:00:00,338,29.6
30737,387,2022-01-26 18:00:00,446,23.0
30738,457,2022-01-25 19:00:00,124,34.9
30739,329,2022-01-07 23:00:00,135,74.5
30740,373,2022-01-12 00:00:00,180,24.2
30741,453,2022-01-19 23:00:00,161,90.4
30742,469,2022-01-08 22:00:00,272,75.3
30743,451,2022-01-26 04:00:00,423,57.5
30744,263,2022-01-25 03:00:00,148,52.3
30745,459,2022-01-04 18:00:00,86,45.1
30746,222,2022-01-20 03:00:00,220,81.5
30747,454,2022-01-20 16:00:00,311,59.6
30748,330,2022-01-15 11:00:00,431,66.3
30749,283,2022-01-12 10:00:00,278,26.4
30750,464,2022-01-14 15:00:00,37,43.7
30751,414,2022-01-17 03:00:00,56,71.9
30752,288,2022-01-09 20:00:00,57,88.4
30753,251,2022-01-19 01:00:00,387,20.8
30754,206,2022-01-28 04:00:00,41,38.2
30755,141,2022-01-12 17:00:00,399,71.3
30756,174,2022-01-21 13:00:00,468,44.4
30757,435,2022-01-03 22:00:00,129,36.9
30758,383,2022-01-05 12:00:00,249,21.5
30759,242,2022-01-11 18:00:00,379,77.3
30760,396,2022-01-04 06:00:00,192,84.8
30761,468,2022-01-28 09:00:00,87,28.2
30762,254,2022-01-22 22:00:00,223,33.9
30763,388,2022-01-20 11:00:00,69,58.1
30764,465,2022-01-08 13:00:00,365,41.9
30765,123,2022-01-14 18:00:00,469,96.9
30766,339,2022-01-12 08:00:00,337,71.4
30767,51,2022-01-11 19:00:00,201,40.5
30768,6,2022-01-03 09:00:00,83,25.4
30769,34,2022-01-16 07:00:00,373,83.5
30770,26,2022-01-18 03:00:00,281,92.4
30771,149,2022-01-10 13:00:00,26,20.9
30772,457,2022-01-03 11:00:00,343,33.5
30773,419,2022-01-20 13:00:00,466,31.0
30774,166,2022-01-21 11:00:00,522,58.4
30775,139,2022-01-21 20:00:00,410,35.5
30776,448,2022-01-03 16:00:00,465,65.4
30777,92,2022-01-09 20:00:00,112,83.0
30778,188,2022-01-26 06:00:00,447,26.3
30779,248,2022-01-18 15:00:00,348,75.0
30780,394,2022-01-21 19:00:00,141,25.9
30781,96,2022-01-19 08:00:00,290,58.0
30782,237,2022-01-11 20:00:00,250,66.5
30783,303,2022-01-04 11:00:00,73,43.5
30784,2,2022-01-19 17:00:00,137,67.9
30785,52,2022-01-16 00:00:00,126,37.2
30786,76,2022-01-01 18:00:00,553,70.8
30787,333,2022-01-17 12:00:00,375,74.1
30788,68,2022-01-03 23:00:00,179,41.6
30789,189,2022-01-25 07:00:00,598,47.7
30790,303,2022-01-03 13:00:00,166,77.2
30791,372,2022-01-20 20:00:00,176,26.9
30792,333,2022-01-06 00:00:00,400,53.7
30793,297,2022-01-11 08:00:00,374,51.4
30794,82,2022-01-13 09:00:00,448,95.9
30795,445,2022-01-18 23:00:00,499,21.6
30796,96,2022-01-19 19:00:00,434,56.6
30797,442,2022-01-16 05:00:00,285,25.3
30798,104,2022-01-15 06:00:00,371,34.1
30799,28,2022-01-16 18:00:00,576,69.7
30800,386,2022-01-29 23:00:00,377,53.7
30801,354,2022-01-16 00:00:00,458,45.7
30802,310,2022-01-10 16:00:00,447,24.1
30803,131,2022-01-04 22:00:00,291,68.7
30804,286,2022-01-26 01:00:00,131,45.4
30805,240,2022-01-03 01:00:00,159,97.2
30806,477,2022-01-03 05:00:00,235,67.8
30807,327,2022-01-05 00:00:00,340,96.3
30808,378,2022-01-06 02:00:00,82,67.6
30809,48,2022-01-28 21:00:00,376,57.1
30810,163,2022-01-26 00:00:00,301,27.3
30811,243,2022-01-11 15:00:00,595,45.1
30812,40,2022-01-04 00:00:00,148,59.7
30813,248,2022-01-06 06:00:00,505,79.7
30814,274,2022-01-02 06:00:00,348,48.2
30815,262,2022-01-17 00:00:00,552,81.2
30816,416,2022-01-10 18:00:00,413,52.9
30817,465,2022-01-16 21:00:00,156,82.6
30818,279,2022-01-01 11:00:00,262,49.2
30819,227,2022-01-22 13:00:00,526,60.6
30820,54,2022-01-21 07:00:00,19,65.0
30821,375,2022-01-06 13:00:00,535,30.9
30822,354,2022-01-18 13:00:00,495,76.8
30823,149,2022-01-26 08:00:00,475,85.3
30824,146,2022-01-10 03:00:00,18,94.5
30825,454,2022-01-18 02:00:00,49,96.3
30826,343,2022-01-10 05:00:00,342,44.2
30827,160,2022-01-12 02:00:00,34,40.8
30828,52,2022-01-14 16:00:00,297,57.0
30829,246,2022-01-18 15:00:00,595,25.4
30830,405,2022-01-09 05:00:00,50,30.3
30831,500,2022-01-17 23:00:00,403,72.8
30832,444,2022-01-02 12:00:00,45,97.7
30833,360,2022-01-27 06:00:00,476,70.0
30834,259,2022-01-21 15:00:00,309,32.5
30835,473,2022-01-12 13:00:00,339,75.1
30836,289,2022-01-10 21:00:00,293,91.8
30837,352,2022-01-22 23:00:00,285,97.6
30838,242,2022-01-19 07:00:00,592,50.7
30839,338,2022-01-29 03:00:00,19,87.6
30840,222,2022-01-09 07:00:00,20,20.3
30841,393,2022-01-29 18:00:00,221,32.2
30842,61,2022-01-13 15:00:00,237,52.2
30843,202,2022-01-25 09:00:00,307,40.2
30844,85,2022-01-03 16:00:00,128,46.5
30845,292,2022-01-17 20:00:00,270,38.8
30846,216,2022-01-17 17:00:00,78,31.2
30847,258,2022-01-03 04:00:00,29,76.7
30848,413,2022-01-21 22:00:00,486,57.0
30849,211,2022-01-06 01:00:00,122,34.0
30850,460,2022-01-05 12:00:00,518,55.5
30851,264,2022-01-20 06:00:00,498,52.1
30852,291,2022-01-24 05:00:00,589,42.6
30853,394,2022-01-17 12:00:00,96,80.0
30854,195,2022-01-19 20:00:00,502,27.3
30855,290,2022-01-24 05:00:00,60,90.9
30856,36,2022-01-03 12:00:00,573,46.1
30857,433,2022-01-14 12:00:00,246,21.6
30858,187,2022-01-13 16:00:00,191,59.4
30859,431,2022-01-19 05:00:00,275,49.2
30860,312,2022-01-26 20:00:00,507,32.6
30861,151,2022-01-18 21:00:00,540,57.9
30862,466,2022-01-06 12:00:00,531,80.9
30863,393,2022-01-04 11:00:00,315,34.4
30864,276,2022-01-02 20:00:00,45,68.0
30865,28,2022-01-13 06:00:00,341,54.9
30866,149,2022-01-22 03:00:00,179,32.9
30867,456,2022-01-02 12:00:00,423,27.3
30868,198,2022-01-09 23:00:00,547,48.2
30869,119,2022-01-22 15:00:00,140,36.0
30870,156,2022-01-19 01:00:00,224,28.8
30871,131,2022-01-12 14:00:00,323,86.6
30872,42,2022-01-12 06:00:00,577,81.2
30873,111,2022-01-01 23:00:00,128,29.6
30874,13,2022-01-20 04:00:00,477,90.5
30875,69,2022-01-01 22:00:00,91,67.8
30876,19,2022-01-24 04:00:00,119,97.6
30877,19,2022-01-24 00:00:00,231,64.5
30878,153,2022-01-26 16:00:00,66,56.2
30879,426,2022-01-16 06:00:00,168,55.5
30880,86,2022-01-03 01:00:00,308,50.9
30881,398,2022-01-25 06:00:00,263,40.1
30882,105,2022-01-17 00:00:00,383,38.8
30883,175,2022-01-03 02:00:00,221,35.6
30884,334,2022-01-22 01:00:00,189,23.7
30885,477,2022-01-06 08:00:00,347,52.2
30886,336,2022-01-26 06:00:00,178,81.4
30887,33,2022-01-26 01:00:00,348,63.6
30888,393,2022-01-23 17:00:00,196,65.6
30889,496,2022-01-25 09:00:00,347,83.2
30890,241,2022-01-24 08:00:00,355,97.3
30891,66,2022-01-22 09:00:00,458,31.1
30892,495,2022-01-20 13:00:00,466,71.0
30893,14,2022-01-28 19:00:00,458,41.7
30894,253,2022-01-01 16:00:00,100,86.8
30895,437,2022-01-25 23:00:00,46,79.9
30896,243,2022-01-08 12:00:00,523,34.8
30897,116,2022-01-18 05:00:00,190,97.5
30898,395,2022-01-16 18:00:00,302,55.6
30899,238,2022-01-06 02:00:00,171,92.2
30900,265,2022-01-21 19:00:00,594,37.0
30901,18,2022-01-05 21:00:00,102,96.2
30902,216,2022-01-21 15:00:00,170,53.0
30903,333,2022-01-12 21:00:00,74,22.8
30904,60,2022-01-21 16:00:00,42,75.1
30905,182,2022-01-24 16:00:00,360,96.7
30906,388,2022-01-19 04:00:00,523,84.7
30907,316,2022-01-07 18:00:00,371,21.9
30908,468,2022-01-04 02:00:00,96,75.0
30909,16,2022-01-10 22:00:00,88,61.6
30910,485,2022-01-29 16:00:00,366,83.7
30911,355,2022-01-20 01:00:00,402,28.4
30912,292,2022-01-22 22:00:00,428,63.4
30913,249,2022-01-04 22:00:00,126,86.3
30914,405,2022-01-15 13:00:00,10,98.6
30915,361,2022-01-05 10:00:00,507,55.4
30916,65,2022-01-27 11:00:00,61,82.9
30917,184,2022-01-13 02:00:00,528,86.8
30918,363,2022-01-29 02:00:00,269,71.4
30919,221,2022-01-08 03:00:00,346,94.4
30920,481,2022-01-05 01:00:00,541,30.3
30921,484,2022-01-26 04:00:00,67,84.8
30922,162,2022-01-09 17:00:00,273,97.6
30923,465,2022-01-15 12:00:00,252,97.5
30924,254,2022-01-06 22:00:00,327,59.3
30925,296,2022-01-06 01:00:00,13,47.3
30926,331,2022-01-12 16:00:00,354,25.3
30927,202,2022-01-29 06:00:00,127,84.1
30928,166,2022-01-05 01:00:00,150,99.4
30929,250,2022-01-22 17:00:00,146,99.2
30930,351,2022-01-27 18:00:00,282,92.2
30931,51,2022-01-25 19:00:00,14,69.8
30932,431,2022-01-03 14:00:00,347,57.4
30933,469,2022-01-20 10:00:00,136,76.5
30934,207,2022-01-12 18:00:00,471,97.3
30935,455,2022-01-18 00:00:00,299,65.9
30936,281,2022-01-19 01:00:00,312,74.5
30937,478,2022-01-17 09:00:00,396,33.9
30938,455,2022-01-13 20:00:00,88,80.8
30939,447,2022-01-07 11:00:00,139,97.6
30940,292,2022-01-05 16:00:00,178,20.3
30941,244,2022-01-02 01:00:00,93,41.6
30942,170,2022-01-27 14:00:00,234,40.5
30943,73,2022-01-04 04:00:00,524,21.0
30944,306,2022-01-13 17:00:00,180,49.3
30945,438,2022-01-24 14:00:00,593,66.8
30946,356,2022-01-13 04:00:00,311,89.4
30947,350,2022-01-16 02:00:00,62,92.1
30948,216,2022-01-06 10:00:00,317,43.0
30949,86,2022-01-12 19:00:00,55,88.4
30950,251,2022-01-15 19:00:00,559,60.3
30951,396,2022-01-11 13:00:00,172,28.9
30952,464,2022-01-28 11:00:00,350,33.2
30953,230,2022-01-16 13:00:00,140,89.4
30954,230,2022-01-11 06:00:00,46,79.8
30955,480,2022-01-06 20:00:00,51,64.8
30956,454,2022-01-11 01:00:00,99,63.1
30957,224,2022-01-16 14:00:00,327,48.1
30958,222,2022-01-04 00:00:00,338,20.1
30959,311,2022-01-21 19:00:00,560,75.8
30960,329,2022-01-08 08:00:00,219,49.7
30961,480,2022-01-08 03:00:00,230,56.5
30962,458,2022-01-01 18:00:00,394,88.4
30963,333,2022-01-05 12:00:00,176,86.2
30964,353,2022-01-12 17:00:00,224,92.2
30965,227,2022-01-04 05:00:00,362,54.7
30966,26,2022-01-26 03:00:00,92,20.4
30967,433,2022-01-27 12:00:00,495,52.4
30968,244,2022-01-28 09:00:00,382,36.0
30969,99,2022-01-03 16:00:00,91,91.8
30970,376,2022-01-04 14:00:00,500,77.3
30971,205,2022-01-02 23:00:00,159,47.5
30972,25,2022-01-11 23:00:00,570,40.8
30973,139,2022-01-29 15:00:00,97,56.4
30974,310,2022-01-28 05:00:00,562,41.5
30975,248,2022-01-24 20:00:00,425,87.4
30976,381,2022-01-06 14:00:00,540,28.4
30977,417,2022-01-16 12:00:00,183,72.1
30978,51,2022-01-26 15:00:00,351,61.2
30979,213,2022-01-28 23:00:00,412,48.6
30980,165,2022-01-29 10:00:00,278,59.7
30981,87,2022-01-11 14:00:00,385,74.0
30982,467,2022-01-18 13:00:00,24,61.7
30983,187,2022-01-12 14:00:00,200,59.4
30984,429,2022-01-11 22:00:00,405,64.0
30985,21,2022-01-02 02:00:00,409,96.0
30986,90,2022-01-12 06:00:00,106,56.5
30987,284,2022-01-27 13:00:00,447,88.6
30988,253,2022-01-20 17:00:00,509,34.8
30989,373,2022-01-03 22:00:00,49,40.3
30990,207,2022-01-13 14:00:00,185,72.1
30991,473,2022-01-02 16:00:00,533,67.8
30992,395,2022-01-14 01:00:00,456,22.1
30993,344,2022-01-06 07:00:00,176,59.9
30994,122,2022-01-18 15:00:00,379,90.6
30995,151,2022-01-17 17:00:00,402,69.3
30996,462,2022-01-20 19:00:00,314,21.0
30997,181,2022-01-27 04:00:00,294,73.1
30998,152,2022-01-02 22:00:00,415,33.0
30999,414,2022-01-10 18:00:00,336,73.9
31000,448,2022-01-29 22:00:00,384,59.1
31001,241,2022-01-19 08:00:00,35,52.6
31002,497,2022-01-25 00:00:00,357,78.4
31003,312,2022-01-21 01:00:00,212,79.4
31004,443,2022-01-17 14:00:00,77,23.3
31005,28,2022-01-20 06:00:00,120,51.2
31006,490,2022-01-09 02:00:00,108,94.0
31007,278,2022-01-24 06:00:00,88,91.3
31008,417,2022-01-06 15:00:00,268,99.6
31009,153,2022-01-10 00:00:00,152,42.1
31010,306,2022-01-18 21:00:00,479,54.5
31011,450,2022-01-20 05:00:00,595,29.5
31012,62,2022-01-23 01:00:00,585,90.6
31013,438,2022-01-11 11:00:00,133,80.8
31014,11,2022-01-03 15:00:00,421,56.2
31015,124,2022-01-23 12:00:00,174,31.6
31016,424,2022-01-03 04:00:00,440,80.8
31017,441,2022-01-20 12:00:00,175,35.6
31018,259,2022-01-04 11:00:00,551,32.9
31019,456,2022-01-05 09:00:00,180,65.3
31020,255,2022-01-20 04:00:00,574,39.2
31021,282,2022-01-24 21:00:00,361,59.9
31022,376,2022-01-26 18:00:00,87,94.1
31023,115,2022-01-19 15:00:00,169,50.8
31024,294,2022-01-13 00:00:00,256,54.2
31025,270,2022-01-14 07:00:00,188,21.1
31026,175,2022-01-22 00:00:00,328,23.1
31027,176,2022-01-16 18:00:00,441,62.1
31028,379,2022-01-09 19:00:00,305,49.4
31029,452,2022-01-01 17:00:00,565,97.0
31030,107,2022-01-25 17:00:00,444,56.7
31031,112,2022-01-29 12:00:00,196,22.4
31032,498,2022-01-02 09:00:00,202,51.5
31033,436,2022-01-27 22:00:00,227,35.4
31034,406,2022-01-03 23:00:00,404,64.5
31035,160,2022-01-23 08:00:00,512,42.8
31036,447,2022-01-26 07:00:00,592,65.6
31037,379,2022-01-12 06:00:00,92,37.5
31038,462,2022-01-10 20:00:00,46,70.9
31039,428,2022-01-13 10:00:00,223,87.5
31040,348,2022-01-21 05:00:00,289,97.0
31041,219,2022-01-16 16:00:00,109,88.1
31042,35,2022-01-11 18:00:00,256,76.6
31043,437,2022-01-17 03:00:00,414,63.8
31044,160,2022-01-23 04:00:00,373,53.2
31045,335,2022-01-11 04:00:00,54,84.1
31046,80,2022-01-20 23:00:00,256,83.7
31047,169,2022-01-24 07:00:00,354,50.4
31048,154,2022-01-25 20:00:00,403,57.2
31049,244,2022-01-22 23:00:00,147,98.5
31050,49,2022-01-04 15:00:00,126,36.5
31051,320,2022-01-12 00:00:00,496,39.1
31052,263,2022-01-22 07:00:00,164,71.0
31053,149,2022-01-02 07:00:00,512,20.8
31054,265,2022-01-13 08:00:00,255,97.6
31055,377,2022-01-20 04:00:00,107,37.8
31056,234,2022-01-04 21:00:00,286,25.5
31057,446,2022-01-16 05:00:00,138,41.0
31058,403,2022-01-06 16:00:00,96,60.7
31059,60,2022-01-06 14:00:00,94,37.3
31060,494,2022-01-20 14:00:00,413,35.2
31061,500,2022-01-29 05:00:00,577,23.8
31062,389,2022-01-22 15:00:00,104,31.6
31063,112,2022-01-19 05:00:00,63,63.4
31064,174,2022-01-06 18:00:00,192,90.6
31065,132,2022-01-02 04:00:00,270,21.3
31066,24,2022-01-25 00:00:00,502,77.5
31067,85,2022-01-05 16:00:00,311,55.6
31068,314,2022-01-13 23:00:00,44,22.2
31069,346,2022-01-01 04:00:00,256,23.4
31070,441,2022-01-27 09:00:00,69,23.4
31071,58,2022-01-07 22:00:00,283,45.5
31072,255,2022-01-21 06:00:00,591,97.1
31073,443,2022-01-14 18:00:00,477,64.1
31074,266,2022-01-19 08:00:00,56,84.9
31075,378,2022-01-03 15:00:00,128,74.4
31076,286,2022-01-30 03:00:00,462,36.9
31077,231,2022-01-27 02:00:00,19,99.9
31078,292,2022-01-27 03:00:00,162,42.7
31079,10,2022-01-27 08:00:00,304,56.2
31080,422,2022-01-16 05:00:00,413,25.3
31081,225,2022-01-06 02:00:00,300,55.8
31082,132,2022-01-18 01:00:00,434,72.2
31083,447,2022-01-26 05:00:00,373,48.2
